logTimestamp,faction,planet,regionName,reason,pointValue,multiplier,source
"Mar 12, 2026 @ 06:12:24.000",Rebel,talus,gcw_region_talus_3,factional presence,14,1,186379692234
"Mar 12, 2026 @ 06:14:26.000",Rebel,talus,gcw_region_talus_14,factional presence,14,1,186379692234
"Mar 12, 2026 @ 06:14:26.000",Imperial,talus,gcw_region_talus_14,factional presence,10,1,30917128523
"Mar 12, 2026 @ 06:16:27.000",Imperial,tatooine,gcw_region_tatooine_11,factional presence,20,1,30917128523
"Mar 12, 2026 @ 06:17:13.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,144466166976
"Mar 12, 2026 @ 06:24:35.000",Imperial,tatooine,gcw_region_tatooine_11,factional presence,20,1,30917128523
"Mar 12, 2026 @ 06:27:37.000",Imperial,dantooine,gcw_region_dantooine_5,factional presence,15,1,30917128523
"Mar 12, 2026 @ 06:35:31.000",Imperial,corellia,gcw_region_corellia_10,factional presence,20,1,63593632975
"Mar 12, 2026 @ 06:40:35.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),1185,13,185808458452
"Mar 12, 2026 @ 06:41:38.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),818,9,141824027047
"Mar 12, 2026 @ 06:42:28.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),980,14,151830426567
"Mar 12, 2026 @ 06:43:15.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,130444170517
"Mar 12, 2026 @ 06:43:46.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,43818566134
"Mar 12, 2026 @ 06:44:21.000",Rebel,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),1400,20,159733238283
"Mar 12, 2026 @ 06:51:44.000",Rebel,talus,gcw_region_talus_3,factional presence,14,1,186379692234
"Mar 12, 2026 @ 06:52:45.000",Rebel,corellia,gcw_region_corellia_10,factional presence,22,1,186379692234
"Mar 12, 2026 @ 07:00:15.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,32121156406
"Mar 12, 2026 @ 07:05:50.000",Rebel,corellia,gcw_region_corellia_10,factional presence,22,1,186379692234
"Mar 12, 2026 @ 07:07:04.000",Imperial,dantooine,gcw_region_dantooine_5,factional presence,15,1,30917128523
"Mar 12, 2026 @ 07:07:34.000",Rebel,tatooine,gcw_region_tatooine_1,factional presence,14,1,6345560042
"Mar 12, 2026 @ 07:08:05.000",Imperial,tatooine,gcw_region_tatooine_1,factional presence,20,1,30917128523
"Mar 12, 2026 @ 07:09:52.000",Rebel,corellia,gcw_region_corellia_12,factional presence,22,1,186379692234
"Mar 12, 2026 @ 07:11:53.000",Rebel,corellia,gcw_region_corellia_9,factional presence,22,1,186379692234
"Mar 12, 2026 @ 07:12:02.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),815,9,141824027047
"Mar 12, 2026 @ 07:12:36.000",Rebel,tatooine,gcw_region_tatooine_1,factional presence,14,1,6345560042
"Mar 12, 2026 @ 07:13:09.000",Imperial,tatooine,gcw_region_tatooine_1,factional presence,20,1,30917128523
"Mar 12, 2026 @ 07:17:39.000",Rebel,tatooine,gcw_region_tatooine_1,factional presence,14,1,6345560042
"Mar 12, 2026 @ 07:18:11.000",Imperial,tatooine,gcw_region_tatooine_1,factional presence,20,1,30917128523
"Mar 12, 2026 @ 07:21:41.000",Imperial,tatooine,gcw_region_tatooine_13,participating in a Flashpoint,1688,1.25,-229402106066654641
"Mar 12, 2026 @ 07:21:41.000",Imperial,tatooine,gcw_region_tatooine_13,winning a Flashpoint,1799,1,-229402106066654641
"Mar 12, 2026 @ 07:21:47.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,43818566134
"Mar 12, 2026 @ 07:23:13.000",Imperial,tatooine,gcw_region_tatooine_1,factional presence,20,1,30917128523
"Mar 12, 2026 @ 07:23:27.000",Rebel,tatooine,gcw_region_tatooine_13,factional presence,14,1,2710173457
"Mar 12, 2026 @ 07:23:43.000",Rebel,tatooine,gcw_region_tatooine_1,factional presence,14,1,6345560042
"Mar 12, 2026 @ 07:24:50.000",Imperial,talus,gcw_region_talus_16,factional presence,10,1,105796105195
"Mar 12, 2026 @ 07:27:47.000",Rebel,talus,gcw_region_talus_16,a PvP kill,0,2,105796105195
"Mar 12, 2026 @ 07:29:07.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1400,28,84952962998
"Mar 12, 2026 @ 07:29:52.000",Imperial,talus,gcw_region_talus_16,factional presence,10,1,105796105195
"Mar 12, 2026 @ 07:33:05.000",Imperial,talus,gcw_region_talus_16,participating in a PvP Space Battle,1500,1,187156254251
"Mar 12, 2026 @ 07:33:05.000",Imperial,talus,gcw_region_talus_16,winning a PvP Space Battle,1000,1,187156254251
"Mar 12, 2026 @ 07:34:55.000",Imperial,tatooine,gcw_region_tatooine_12,factional presence,20,1,105796105195
"Mar 12, 2026 @ 07:35:01.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),808,9,141824027047
"Mar 12, 2026 @ 07:39:56.000",Imperial,tatooine,gcw_region_tatooine_12,factional presence,20,1,105796105195
"Mar 12, 2026 @ 07:40:08.000",Imperial,tatooine,gcw_region_tatooine_12,participating in a PvE Space Battle,672,1,187184254491
"Mar 12, 2026 @ 07:40:08.000",Imperial,tatooine,gcw_region_tatooine_12,winning a PvE Space Battle,895,1,187184254491
"Mar 12, 2026 @ 07:40:14.000",Rebel,tatooine,gcw_region_tatooine_12,a PvP kill,0,2,105796105195
"Mar 12, 2026 @ 07:43:07.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),980,14,159018233259
"Mar 12, 2026 @ 07:53:30.000",Imperial,tatooine,gcw_region_tatooine_11,factional presence,1,0.0375,186104283057
"Mar 12, 2026 @ 07:54:25.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,47730406695
"Mar 12, 2026 @ 07:54:48.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,172851973744
"Mar 12, 2026 @ 07:54:51.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,32121156406
"Mar 12, 2026 @ 08:06:18.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,151512207788
"Mar 12, 2026 @ 08:06:29.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,130444170517
"Mar 12, 2026 @ 08:06:48.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,38818046733
"Mar 12, 2026 @ 08:10:57.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,43818566134
"Mar 12, 2026 @ 08:16:52.000",Rebel,corellia,gcw_region_corellia_5,delivering supplies (PvE),2530,23,115113640157
"Mar 12, 2026 @ 08:29:55.000",Imperial,null,gcw_region_yavin4_17,factional presence,10,1,108368252256
"Mar 12, 2026 @ 08:31:23.000",Imperial,null,gcw_region_yavin4_17,winning a PvP Space Battle,1000,1,187162256593
"Mar 12, 2026 @ 08:31:23.000",Imperial,null,gcw_region_yavin4_17,participating in a PvP Space Battle,1500,1,187162256593
"Mar 12, 2026 @ 08:32:57.000",Imperial,rori,gcw_region_rori_13,factional presence,15,1,108368252256
"Mar 12, 2026 @ 08:43:37.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,144466166976
"Mar 12, 2026 @ 08:44:30.000",Imperial,rori,gcw_region_rori_13,participating in a PvE Space Battle,750,1,187154254328
"Mar 12, 2026 @ 08:44:30.000",Imperial,rori,gcw_region_rori_13,winning a PvE Space Battle,750,1,187154254328
"Mar 12, 2026 @ 08:52:19.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,130444170517
"Mar 12, 2026 @ 08:52:22.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,151512207788
"Mar 12, 2026 @ 08:53:19.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),804,9,84462134586
"Mar 12, 2026 @ 08:54:02.000",Rebel,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),630,9,118780109480
"Mar 12, 2026 @ 08:54:33.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),801,9,25970899722
"Mar 12, 2026 @ 08:57:58.000",Rebel,rori,gcw_region_rori_8,delivering supplies (PvE),1260,21,177316249315
"Mar 12, 2026 @ 09:07:54.000",Rebel,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),1400,20,159733238283
"Mar 12, 2026 @ 09:13:41.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,107357786394
"Mar 12, 2026 @ 09:15:43.000",Rebel,tatooine,gcw_region_tatooine_9,factional presence,3,0.1875,186570184285
"Mar 12, 2026 @ 09:20:28.000",Imperial,dantooine,gcw_region_dantooine_5,factional presence,15,1,30917128523
"Mar 12, 2026 @ 09:21:24.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,142947726015
"Mar 12, 2026 @ 09:30:14.000",Rebel,tatooine,gcw_region_tatooine_9,building up an Invasion,350,1,-233342756915162113
"Mar 12, 2026 @ 09:37:17.000",Imperial,corellia,gcw_region_corellia_14,factional presence,20,1,108368252256
"Mar 12, 2026 @ 09:39:19.000",Imperial,corellia,gcw_region_corellia_14,winning a PvP Space Battle,2000,1,187176255839
"Mar 12, 2026 @ 09:39:19.000",Imperial,corellia,gcw_region_corellia_14,participating in a PvP Space Battle,1500,1,187176255839
"Mar 12, 2026 @ 09:45:38.000",Imperial,corellia,gcw_region_corellia_5,delivering supplies (PvE),2300,23,139601218162
"Mar 12, 2026 @ 09:51:45.000",Imperial,tatooine,gcw_region_tatooine_9,factional presence,20,1,180217743123
"Mar 12, 2026 @ 09:53:00.000",Imperial,rori,gcw_region_rori_3,a Restuss PvE mission completion,38,1,139601218162
"Mar 12, 2026 @ 09:53:49.000",Imperial,rori,gcw_region_rori_3,a Restuss PvE mission completion,38,1,124214701696
"Mar 12, 2026 @ 09:55:17.000",Rebel,tatooine,gcw_region_tatooine_9,factional presence,14,1,157769607369
"Mar 12, 2026 @ 10:00:45.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,142947726015
"Mar 12, 2026 @ 10:02:05.000",Imperial,tatooine,gcw_region_tatooine_9,factional presence,20,1,30917128523
"Mar 12, 2026 @ 10:03:23.000",Rebel,tatooine,gcw_region_tatooine_9,factional presence,14,1,157769607369
"Mar 12, 2026 @ 10:03:29.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 10:03:35.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,144466166976
"Mar 12, 2026 @ 10:07:31.000",Rebel,naboo,gcw_region_naboo_1,factional presence,14,1,72543986951
"Mar 12, 2026 @ 10:08:07.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,151512207788
"Mar 12, 2026 @ 10:09:11.000",Imperial,naboo,gcw_region_naboo_1,factional presence,10,1,30917128523
"Mar 12, 2026 @ 10:10:12.000",Imperial,dantooine,gcw_region_dantooine_5,factional presence,15,1,30917128523
"Mar 12, 2026 @ 10:10:16.000",Rebel,rori,gcw_region_rori_8,delivering supplies (PvE),1260,21,177316249315
"Mar 12, 2026 @ 10:13:06.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),1769,20,186082283387
"Mar 12, 2026 @ 10:14:24.000",Rebel,rori,gcw_region_rori_8,delivering supplies (PvE),1260,21,182782844561
"Mar 12, 2026 @ 10:24:59.000",Rebel,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),1400,20,93916926541
"Mar 12, 2026 @ 10:29:57.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,182631140211
"Mar 12, 2026 @ 10:30:06.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1000,20,186939477364
"Mar 12, 2026 @ 10:30:19.000",Imperial,tatooine,gcw_region_tatooine_12,factional presence,5,0.2625,186546751978
"Mar 12, 2026 @ 10:33:28.000",Rebel,dantooine,gcw_region_dantooine_13,delivering supplies (PvE),1000,20,141148758760
"Mar 12, 2026 @ 10:35:19.000",Imperial,tatooine,gcw_region_tatooine_12,factional presence,5,0.2625,186546751978
"Mar 12, 2026 @ 10:40:25.000",Imperial,dantooine,gcw_region_dantooine_5,factional presence,15,1,30917128523
"Mar 12, 2026 @ 10:42:34.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,13203657274
"Mar 12, 2026 @ 10:43:22.000",Rebel,talus,gcw_region_talus_16,factional presence,14,1,157364708447
"Mar 12, 2026 @ 10:48:26.000",Rebel,talus,gcw_region_talus_16,factional presence,14,1,157364708447
"Mar 12, 2026 @ 10:48:47.000",Rebel,talus,gcw_region_talus_16,winning a PvP Space Battle,1400,1,187156254251
"Mar 12, 2026 @ 10:48:47.000",Rebel,talus,gcw_region_talus_16,participating in a PvP Space Battle,1500,1,187156254251
"Mar 12, 2026 @ 10:48:57.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1960,28,87389554879
"Mar 12, 2026 @ 10:50:40.000",Imperial,talus,gcw_region_talus_16,factional presence,12,1.2439612,108368252256
"Mar 12, 2026 @ 11:04:18.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 11:06:04.000",Rebel,rori,gcw_region_rori_8,delivering supplies (PvE),1260,21,177316249315
"Mar 12, 2026 @ 11:07:58.000",Rebel,null,gcw_region_endor_15,factional presence,10,1,147791703585
"Mar 12, 2026 @ 11:08:16.000",Imperial,null,gcw_region_endor_15,factional presence,10,1,124214701696
"Mar 12, 2026 @ 11:10:49.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,185838258166
"Mar 12, 2026 @ 11:10:51.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,32121156406
"Mar 12, 2026 @ 11:11:00.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,172851973744
"Mar 12, 2026 @ 11:13:02.000",Rebel,null,gcw_region_endor_15,factional presence,10,1,147791703585
"Mar 12, 2026 @ 11:14:19.000",Imperial,null,gcw_region_endor_15,factional presence,10,1,124214701696
"Mar 12, 2026 @ 11:16:34.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,72543986951
"Mar 12, 2026 @ 11:17:27.000",Rebel,naboo,gcw_region_naboo_1,factional presence,14,1,72543986951
"Mar 12, 2026 @ 11:18:04.000",Rebel,null,gcw_region_endor_15,factional presence,10,1,147791703585
"Mar 12, 2026 @ 11:19:19.000",Imperial,null,gcw_region_endor_15,factional presence,10,1,124214701696
"Mar 12, 2026 @ 11:20:29.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 11:23:08.000",Rebel,null,gcw_region_endor_15,factional presence,10,1,147791703585
"Mar 12, 2026 @ 11:25:34.000",Rebel,talus,gcw_region_talus_16,factional presence,14,1,1181005361
"Mar 12, 2026 @ 11:26:33.000",Rebel,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),1400,20,179970243693
"Mar 12, 2026 @ 11:29:18.000",Rebel,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),630,9,118780109480
"Mar 12, 2026 @ 11:29:36.000",Rebel,naboo,gcw_region_naboo_1,factional presence,14,1,72543986951
"Mar 12, 2026 @ 11:30:13.000",Imperial,talus,gcw_region_talus_14,building up an Invasion,281,1.125,-348184546868074204
"Mar 12, 2026 @ 11:30:13.000",Rebel,talus,gcw_region_talus_14,building up an Invasion,394,1.125,-348184546868074204
"Mar 12, 2026 @ 11:33:00.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,72543986951
"Mar 12, 2026 @ 11:36:37.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 11:40:33.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,13203657274
"Mar 12, 2026 @ 11:44:13.000",Rebel,rori,gcw_region_rori_3,factional presence,12,1,112913027861
"Mar 12, 2026 @ 11:49:21.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),550,11,172598238406
"Mar 12, 2026 @ 11:49:52.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,72543986951
"Mar 12, 2026 @ 11:50:02.000",Rebel,talus,gcw_region_talus_14,winning an Invasion,350,1,-348184546868074204
"Mar 12, 2026 @ 11:50:02.000",Imperial,talus,gcw_region_talus_14,participating in an Invasion,281,1.125,-348184546868074204
"Mar 12, 2026 @ 11:50:02.000",Rebel,talus,gcw_region_talus_14,participating in an Invasion,394,1.125,-348184546868074204
"Mar 12, 2026 @ 11:50:09.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,151512207788
"Mar 12, 2026 @ 11:50:28.000",Imperial,corellia,gcw_region_corellia_12,factional presence,20,1,173068156624
"Mar 12, 2026 @ 11:50:38.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 11:52:28.000",Imperial,corellia,gcw_region_corellia_5,factional presence,20,1,173068156624
"Mar 12, 2026 @ 11:53:46.000",Imperial,tatooine,gcw_region_tatooine_9,delivering supplies (PvE),1321,15,115392680553
"Mar 12, 2026 @ 11:54:16.000",Rebel,rori,gcw_region_rori_3,factional presence,12,1,112913027861
"Mar 12, 2026 @ 11:55:17.000",Rebel,tatooine,gcw_region_tatooine_11,factional presence,14,1,112913027861
"Mar 12, 2026 @ 11:55:38.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 11:57:19.000",Rebel,dantooine,gcw_region_dantooine_5,factional presence,10,1,112913027861
"Mar 12, 2026 @ 12:00:42.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:00:47.000",Rebel,talus,gcw_region_talus_16,factional presence,14,1,1181005361
"Mar 12, 2026 @ 12:00:56.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1400,28,184803107445
"Mar 12, 2026 @ 12:03:24.000",Rebel,corellia,gcw_region_corellia_5,factional presence,22,1,112913027861
"Mar 12, 2026 @ 12:05:42.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:05:57.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),700,14,43818566134
"Mar 12, 2026 @ 12:07:27.000",Rebel,naboo,gcw_region_naboo_13,factional presence,14,1,112913027861
"Mar 12, 2026 @ 12:10:26.000",Imperial,naboo,gcw_region_naboo_13,factional presence,10,1,124214701696
"Mar 12, 2026 @ 12:10:30.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,185838258166
"Mar 12, 2026 @ 12:10:31.000",Imperial,naboo,gcw_region_naboo_1,delivering supplies (PvE),1100,22,32121156406
"Mar 12, 2026 @ 12:10:36.000",Imperial,tatooine,gcw_region_tatooine_11,factional presence,20,1,32827857729
"Mar 12, 2026 @ 12:10:42.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:12:28.000",Rebel,naboo,gcw_region_naboo_13,factional presence,14,1,147791703585
"Mar 12, 2026 @ 12:13:39.000",Imperial,talus,gcw_region_talus_5,factional presence,12,1.1561385,32827857729
"Mar 12, 2026 @ 12:15:30.000",Imperial,naboo,gcw_region_naboo_13,factional presence,10,1,124214701696
"Mar 12, 2026 @ 12:15:42.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:17:24.000",Rebel,rori,gcw_region_rori_8,delivering supplies (PvE),1260,21,177316249315
"Mar 12, 2026 @ 12:17:30.000",Rebel,naboo,gcw_region_naboo_13,factional presence,14,1,147791703585
"Mar 12, 2026 @ 12:17:34.000",Imperial,rori,gcw_region_rori_8,delivering supplies (PvE),1575,21,171792776291
"Mar 12, 2026 @ 12:19:23.000",Rebel,rori,gcw_region_rori_7,factional presence,14,1.1592611,90463699334
"Mar 12, 2026 @ 12:20:46.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:22:06.000",Rebel,naboo,gcw_region_naboo_13,participating in a Flashpoint,1688,1.125,-353532570796053937
"Mar 12, 2026 @ 12:22:06.000",Rebel,naboo,gcw_region_naboo_13,winning a Flashpoint,1400,1,-353532570796053937
"Mar 12, 2026 @ 12:22:11.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,150204380451
"Mar 12, 2026 @ 12:22:36.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,180661254349
"Mar 12, 2026 @ 12:22:38.000",Rebel,naboo,gcw_region_naboo_13,factional presence,14,1,112913027861
"Mar 12, 2026 @ 12:25:17.000",Imperial,tatooine,gcw_region_tatooine_2,delivering supplies (PvE),1140,13,185841313300
"Mar 12, 2026 @ 12:25:23.000",Rebel,rori,gcw_region_rori_7,factional presence,14,1.1592617,90463699334
"Mar 12, 2026 @ 12:25:46.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:25:46.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),1540,22,151830426567
"Mar 12, 2026 @ 12:27:40.000",Rebel,lok,gcw_region_lok_2,factional presence,14,1,112913027861
"Mar 12, 2026 @ 12:30:43.000",Rebel,naboo,gcw_region_naboo_4,factional presence,14,1,112913027861
"Mar 12, 2026 @ 12:30:46.000",Rebel,naboo,gcw_region_naboo_12,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:33:46.000",Rebel,rori,gcw_region_rori_12,factional presence,12,1,112913027861
"Mar 12, 2026 @ 12:38:28.000",Rebel,rori,gcw_region_rori_7,factional presence,12,1,90463699334
"Mar 12, 2026 @ 12:38:49.000",Rebel,rori,gcw_region_rori_12,factional presence,12,1,112913027861
"Mar 12, 2026 @ 12:41:48.000",Rebel,naboo,gcw_region_naboo_1,factional presence,14,1,72543986951
"Mar 12, 2026 @ 12:43:33.000",Rebel,naboo,gcw_region_naboo_1,delivering supplies (PvE),210,3,72543986951
